 EventID   CumTr  TrackID  Layer        X_mm        Y_mm        Z_mm    pTot_MeV       Eta       Phi     Theta   Charge   Energy_MeV    Edep_MeV    PDG_ID
       4      10      145     43     444.669    -370.412    4802.360       0.182    0.3664   -0.0574    1.2124      0.0        0.182    0.000000        22
       4      10      157     43     411.208    -366.069    4802.360       1.251    2.1760   -0.2846    0.2260      0.0        1.251    0.000000        22
       4      10      157     44     368.734    -374.580    4884.610       0.730    1.2194   -2.9710    0.5745      0.0        0.730    0.000000        22
       4      10      160     43     427.033    -364.104    4802.360       0.122    1.6125   -0.1418    0.3936      0.0        0.122    0.000000        22
       4      10      164     43     426.253    -360.145    4802.360       1.500    0.9958    0.1680    0.7078      0.0        1.500    0.000000        22
       4      10      166     43     434.807    -363.487    4802.360       0.346    0.7393   -0.0125    0.8909      0.0        0.346    0.000000        22
       4      10      225     43     401.015    -327.250    4802.360       0.153    0.3982   -1.8968    1.1827      0.0        0.153    0.000000        22
       4      10      248     42     401.856    -364.714    4720.410       0.511   -0.3938    0.3046    1.9548      0.0        0.511    0.000000        22
       4      10      263     42     374.083    -354.420    4720.410       0.462   -1.1396    2.0272    2.5223      0.0        0.462    0.000000        22
       4      10      313     41     387.803    -352.418    4637.860       5.076    2.0773   -1.1794    0.2492      0.0        5.076    0.000000        22
       4      10      348     41     397.045    -351.897    4637.860       0.675    1.2875   -0.2165    0.5385      0.0        0.675    0.000000        22
       4      10      386     39     381.516    -339.394    4473.660       0.321   -1.2682   -0.4353    2.5931      0.0        0.321    0.000000        22
       4      10      398     38     377.390    -302.952    4391.110       1.138    0.6884    1.0574    0.9311      0.0        1.138    0.000000        22
       4      10      423     37     351.494    -315.709    4308.860       0.401    1.5206    2.9624    0.4304      0.0        0.401    0.000000        22
       4      10      425     37     341.881    -317.705    4308.860       0.690    0.5932   -3.0770    1.0096      0.0        0.690    0.000000        22
       4      10      430     37     355.516    -316.195    4308.860       5.892    2.4162    0.0619    0.1780      1.0        5.403    0.094021       -11
       4      10      433     37     356.481    -317.009    4309.160       0.511   -1.4090   -1.1659    2.6622      0.0        0.511    0.000000        22
       4      10      450     36     356.143    -313.709    4245.810      12.097    2.7597   -0.8457    0.1265      0.0       12.097    0.000000        22
       4      10      450     37     361.459    -319.708    4308.860      12.097    2.7597   -0.8457    0.1265      0.0       12.097    0.000000        22
       4      10      453     36     356.267    -313.751    4245.810       3.813    2.6683   -0.8070    0.1385      0.0        3.813    0.000000        22
       4      10      453     37     362.346    -320.099    4308.860       3.813    2.6683   -0.8070    0.1385      0.0        3.813    0.000000        22
       4      10      455     36     356.263    -313.749    4245.810       0.261    2.6778   -0.8131    0.1372      0.0        0.261    0.000000        22
       4      10      459     37     373.287    -301.319    4308.860     123.309    1.7707    0.6574    0.3372      0.0      123.309    0.000000        22
       4      10      461     37     364.406    -294.362    4308.860       8.832    1.7464    1.2368    0.3453      0.0        8.832    0.000000        22
       4      10      461     38     377.764    -297.105    4391.110       1.421    1.5622   -1.2174    0.4134      0.0        1.421    0.000000        22
       4      10      508     38     396.743    -291.762    4391.110       3.267    1.9346   -0.0298    0.2870      0.0        3.267    0.000000        22
       4      10      508     39     383.502    -269.521    4473.360       1.651    1.5131    2.0996    0.4335      0.0        1.651    0.000000        22
       4      10      509     38     393.135    -290.198    4391.110       7.567    2.3920    0.2245    0.1824      0.0        7.567    0.000000        22
       4      10      509     39     420.863    -301.723    4473.360       2.048    1.9645   -0.6698    0.2786      0.0        2.048    0.000000        22
       4      10      509     40     415.779    -315.532    4555.610       0.400    0.8093   -2.2115    0.8377      0.0        0.400    0.000000        22
       4      10      511     38     389.463    -319.237    4391.110       0.763    0.9042   -1.5121    0.7694      0.0        0.763    0.000000        22
       4      10      514     38     399.850    -278.352    4391.110       0.229    0.3404    0.0700    1.2367      0.0        0.229    0.000000        22
       4      10      515     38     389.506    -286.851    4391.110       0.400    1.0988    0.1648    0.6434      0.0        0.400    0.000000        22
       4      10      573     38     398.286    -284.610    4391.110       9.689    1.6810    0.5132    0.3682      0.0        9.689    0.000000        22
       4      10      577     38     399.888    -312.446    4391.110       0.341    0.8816   -1.3224    0.7853      0.0        0.341    0.000000        22
       4      10      579     38     397.189    -298.648    4391.110       0.331    0.2223    2.5476    1.3503      0.0        0.331    0.000000        22
       4      10      584     38     398.400    -299.762    4391.110       4.948    1.5778   -0.7493    0.4071      0.0        4.948    0.000000        22
       4      10      585     38     398.308    -297.946    4391.110       4.634    1.7125   -0.6083    0.3570      0.0        4.634    0.000000        22
       4      10      616     38     395.353    -295.602    4391.110       0.776    1.7577    0.1114    0.3415      0.0        0.776    0.000000        22
       4      10      658     39     422.507    -322.773    4473.360       0.511    1.9990   -0.8220    0.2693      0.0        0.511    0.000000        22
       4      10      668     39     407.641    -322.540    4473.360       0.176    1.0617   -2.8734    0.6659      0.0        0.176    0.000000        22
       4      10      674     38     412.055    -291.191    4391.110       0.511    0.8072    0.1917    0.8392      0.0        0.511    0.000000        22
       4      10      692     38     399.899    -300.478    4391.110       1.368    0.7056   -0.4317    0.9173     -1.0        0.949    0.181949        11
       4      10      750     37     315.665    -318.269    4308.860       0.193    0.5025   -2.8384    1.0882      0.0        0.193    0.000000        22
       4      10      759     37     347.864    -276.902    4308.860       0.954    0.3831    2.2021    1.1967      0.0        0.954    0.000000        22
       4      10      761     37     376.833    -299.746    4308.860       0.333    1.9745   -2.7708    0.2759      0.0        0.333    0.000000        22
       4      10      762     36     361.378    -326.651    4246.110       0.370   -1.8499   -0.7548    2.8296      0.0        0.370    0.000000        22
       4      10      790     37     368.343    -298.556    4308.860       0.199    1.2043    0.9801    0.5827      0.0        0.199    0.000000        22
       4      10      804     37     368.848    -304.221    4308.860       0.211    1.4591    1.4256    0.4568      0.0        0.211    0.000000        22
       4      10      833     37     334.495    -300.413    4308.860       7.831    0.8943    2.8930    0.7763      0.0        7.831    0.000000        22
       4      10      833     38     262.669    -251.193    4391.110       4.675    0.8242    2.4826    0.8266      0.0        4.675    0.000000        22
       4      10      835     37     347.216    -327.107    4308.860       1.593    1.0179   -2.2378    0.6935      0.0        1.593    0.000000        22
       4      10      880     36     365.234    -317.016    4246.110       0.511   -2.0039    0.2969    2.8736      0.0        0.511    0.000000        22
       4      10      903     37     306.101    -299.635    4308.860       0.218    0.3618    2.7133    1.2166      0.0        0.218    0.000000        22
       4      10      942     37     365.979    -322.564    4309.160       0.190   -0.9123   -0.5927    2.3778      0.0        0.190    0.000000        22
       4      10      980     33     334.036    -300.525    4056.660       1.331    2.5220   -1.8563    0.1603      0.0        1.331    0.000000        22
       4      10     1002     30     313.415    -273.573    3867.510       2.692    1.6278    2.9394    0.3878      0.0        2.692    0.000000        22
       4      10     1002     31     284.207    -261.099    3930.560       1.406    0.7480    2.3284    0.8841      0.0        1.406    0.000000        22
